Product_ID,Brand,Model,Country,Price_USD,Rating,Num_Reviews,RAM_GB,Storage_GB,Battery_mAh,Camera_MP,Screen_Size_inch,Weight_g,Processor_Score,Release_Year,5G_Support,Wireless_Charging,Fast_Charging,Water_Resistant,Engagement_Score
MOB_00708,Motorola,Motorola S16,USA,586.56,3.54,508,12,256,4000.0,48.0,6.5,178.0,9,2020,1,1,1,0,62.82
MOB_00719,Motorola,Motorola Pro20,USA,283.37,3.4,3434,8,128,4500.0,16.0,6.5,,7,2021,0,0,1,0,93.38
MOB_00600,Vivo,Vivo Plus16,China,224.9,3.29,4455,6,32,3500.0,12.0,6.0,187.0,2,2024,0,0,1,0,100.0
MOB_00134,Samsung,Samsung Lite16,South Korea,434.06,4.15,1249,8,256,5000.0,64.0,6.3,187.0,4,2021,1,0,0,1,67.59
MOB_00794,Nokia,Nokia Ultra4,Finland,162.95,3.27,418,6,64,4000.0,32.0,5.5,,3,2020,0,0,0,0,51.39
MOB_00409,Huawei,Huawei M1,China,367.51,3.61,3926,8,256,4500.0,48.0,6.1,224.0,5,2023,0,0,1,0,97.86
MOB_00683,Realme,Realme Plus13,China,296.65,,1106,8,64,4000.0,48.0,6.5,187.0,4,2023,0,0,0,0,69.97
MOB_00508,Oppo,Oppo Max4,China,281.78,4.19,3666,6,128,3500.0,64.0,6.1,195.0,7,2022,0,0,1,0,100.0
MOB_00891,Sony,Sony M15,Japan,623.32,3.24,4032,12,512,4500.0,108.0,6.3,233.0,9,2022,1,1,1,1,88.5
MOB_00505,Oppo,Oppo Max9,China,289.69,3.92,1130,4,256,5000.0,48.0,6.3,161.0,6,2024,0,0,1,0,67.42
MOB_00850,Sony,Sony M20,Japan,587.82,4.01,3717,12,128,,32.0,6.5,202.0,7,2023,1,1,1,0,98.22
MOB_00348,Google,Google Neo2,USA,610.36,4.04,4075,12,128,4000.0,48.0,6.7,160.0,9,2025,1,1,1,1,99.8
MOB_00387,Google,Google Pro11,USA,917.55,4.45,4780,12,1024,5000.0,48.0,6.5,237.0,9,2025,1,1,0,0,100.0
MOB_00001,Apple,Apple Pro18,USA,789.06,4.0,889,12,256,4000.0,48.0,6.3,236.0,6,2023,1,0,1,1,68.2
MOB_00361,Google,Google Lite18,USA,934.38,4.32,3736,12,256,,48.0,6.7,210.0,8,2021,1,1,1,1,93.61
MOB_01142,HTC,HTC Max9,Taiwan,512.47,4.28,4449,6,512,4500.0,48.0,6.5,204.0,8,2019,1,0,1,1,100.0
MOB_00476,Oppo,Oppo Lite16,China,,3.4,4309,8,256,3500.0,16.0,6.5,248.0,7,2025,0,0,1,0,95.85
MOB_00789,Nokia,Nokia Ultra15,Finland,172.62,2.55,2304,3,128,4500.0,16.0,6.3,200.0,5,2024,0,0,0,0,67.11
MOB_00765,Nokia,Nokia Lite16,Finland,264.07,3.3,3364,4,64,3500.0,48.0,6.1,200.0,7,2019,0,0,1,0,77.54
MOB_00173,Samsung,Samsung S20,South Korea,782.3,3.61,4140,8,512,4000.0,108.0,6.7,167.0,8,2020,1,0,1,1,96.71
MOB_00451,Huawei,Huawei Max12,China,437.91,3.65,3078,4,128,4000.0,64.0,6.3,,5,2023,1,0,1,1,83.56
MOB_00126,Samsung,Samsung Lite3,South Korea,890.36,3.3,3046,6,256,4000.0,64.0,6.7,247.0,9,2021,0,0,1,1,84.55
MOB_00650,Realme,Realme Max19,China,436.11,3.61,1011,8,128,3500.0,16.0,6.1,173.0,5,2019,1,0,1,0,65.87
MOB_00531,Oppo,Oppo A16,China,220.98,3.51,1336,3,32,3000.0,12.0,6.0,243.0,4,2024,0,0,1,0,51.77
MOB_00091,Apple,Apple Max9,USA,877.26,,4227,6,128,,32.0,6.7,174.0,8,2021,1,1,1,0,98.73
MOB_01170,HTC,HTC A15,Taiwan,676.81,3.8,2636,8,128,5000.0,108.0,6.5,183.0,7,2024,1,1,1,0,80.06
MOB_00182,Samsung,Samsung Max18,South Korea,635.92,3.76,3232,6,256,5000.0,48.0,6.7,203.0,7,2023,1,0,1,1,90.73
MOB_00804,Nokia,Nokia S5,Finland,155.4,3.25,3459,3,128,3000.0,16.0,5.5,226.0,2,2023,0,0,0,0,91.46
MOB_01141,HTC,HTC Neo4,Taiwan,574.87,3.11,836,6,256,4500.0,32.0,6.3,226.0,6,2023,0,1,1,1,51.62
MOB_00252,Xiaomi,Xiaomi M19,China,575.38,3.24,2764,6,256,4000.0,,6.5,197.0,8,2023,1,1,1,1,79.05
MOB_00070,Apple,Apple A17,USA,947.15,4.53,2467,12,256,5000.0,64.0,6.5,191.0,10,2022,0,0,1,1,86.47
MOB_00132,Samsung,Samsung Lite20,South Korea,870.55,2.5,3136,12,256,5000.0,108.0,6.7,190.0,7,2022,1,1,1,1,63.74
MOB_00301,OnePlus,OnePlus Lite7,China,525.79,4.1,4038,6,512,4500.0,64.0,6.5,211.0,6,2023,1,1,1,1,97.27
MOB_00680,Realme,Realme Ultra2,China,409.45,2.91,2310,6,256,4500.0,32.0,6.5,176.0,7,2019,1,0,1,1,67.67
MOB_00327,OnePlus,OnePlus Lite15,China,460.62,3.39,2959,8,256,4000.0,,6.3,191.0,7,2025,1,0,1,1,74.91
MOB_00583,Vivo,Vivo S7,China,456.04,3.91,486,8,128,4000.0,48.0,6.1,230.0,6,2025,0,0,1,1,75.71
MOB_00500,Oppo,Oppo Ultra8,China,244.53,2.97,4357,4,32,3000.0,8.0,6.3,205.0,5,2025,0,0,1,0,90.98
MOB_00695,Motorola,Motorola X5,USA,413.74,3.51,2480,4,64,3500.0,16.0,6.5,163.0,7,2020,0,0,1,0,73.68
MOB_00934,Asus,Asus A4,Taiwan,311.34,3.91,4758,6,64,,64.0,6.3,192.0,4,2024,0,0,0,0,100.0
MOB_00496,Oppo,Oppo Pro2,China,568.47,3.88,2187,8,512,4500.0,32.0,6.3,214.0,6,2021,1,1,1,1,69.86
MOB_00339,Google,Google S13,USA,914.13,3.76,2074,8,1024,4500.0,200.0,6.7,244.0,8,2020,1,1,1,1,85.9
MOB_00980,Asus,Asus Ultra11,Taiwan,893.09,4.22,3575,6,128,4500.0,64.0,6.3,182.0,9,2019,0,1,1,1,100.0
MOB_00165,Samsung,Samsung Plus12,South Korea,850.87,4.05,672,8,128,4000.0,108.0,6.3,193.0,9,2025,1,1,1,1,70.61
MOB_00029,Apple,Apple Max7,USA,991.38,3.86,1070,8,1024,,108.0,6.8,242.0,9,2023,1,1,1,0,67.05
MOB_00517,Oppo,Oppo Lite12,China,413.87,3.66,931,8,64,3500.0,16.0,6.5,,7,2022,0,0,1,1,67.45
MOB_00194,Samsung,Samsung X5,South Korea,1074.07,4.34,4913,8,256,5500.0,48.0,6.5,178.0,10,2024,1,0,1,0,100.0
MOB_01043,LG,LG Max5,South Korea,305.52,3.28,1897,8,256,,16.0,6.5,211.0,4,2019,1,0,1,0,62.07
MOB_00170,Samsung,Samsung Neo15,South Korea,576.87,3.97,1651,6,512,5000.0,108.0,6.7,208.0,6,2020,1,1,1,1,73.24
MOB_00721,Motorola,Motorola Neo3,USA,332.94,3.77,1526,8,256,5000.0,16.0,6.1,243.0,4,2022,1,0,1,0,77.68
MOB_00174,Samsung,Samsung Pro19,South Korea,827.16,3.22,351,8,512,5000.0,108.0,6.7,196.0,6,2019,1,1,1,1,44.77
MOB_00519,Oppo,Oppo Ultra14,China,493.6,3.01,1583,6,256,5000.0,48.0,6.3,177.0,5,2019,1,0,1,1,53.66
MOB_00935,Asus,Asus Max11,Taiwan,,,1613,12,128,5000.0,108.0,6.7,246.0,6,2025,1,1,1,1,64.48
MOB_00713,Motorola,Motorola Lite6,USA,586.93,3.38,4175,12,512,4000.0,64.0,6.5,162.0,7,2019,1,1,1,1,82.62
MOB_00492,Oppo,Oppo Ultra11,China,,,2299,6,128,4000.0,48.0,6.3,206.0,9,2021,1,0,1,1,73.9
MOB_00074,Apple,Apple S20,USA,792.9,3.31,3089,6,512,4000.0,108.0,6.5,235.0,9,2023,1,0,1,0,73.94
MOB_00998,Asus,Asus Lite18,Taiwan,,3.64,3645,4,256,4000.0,48.0,6.5,153.0,7,2019,1,0,1,0,96.4
MOB_00588,Vivo,Vivo Plus11,China,348.77,3.2,856,4,128,3500.0,48.0,6.1,165.0,4,2021,0,0,1,0,55.16
MOB_00235,Xiaomi,Xiaomi X18,China,516.76,3.59,2866,6,512,5000.0,32.0,6.3,219.0,9,2025,1,1,1,1,79.63
MOB_00215,Xiaomi,Xiaomi Max4,China,407.56,3.92,304,4,256,4500.0,48.0,6.1,201.0,7,2023,1,0,1,1,53.05
MOB_00963,Asus,Asus S8,Taiwan,746.64,4.63,4210,8,512,5000.0,64.0,6.5,192.0,9,2024,1,1,0,0,100.0
MOB_00133,Samsung,Samsung Lite10,South Korea,832.6,3.7,2488,6,256,5000.0,64.0,6.3,248.0,8,2024,1,1,1,1,74.14
MOB_00788,Nokia,Nokia S10,Finland,119.42,3.39,2021,3,128,3000.0,12.0,5.5,171.0,3,2022,0,0,0,0,70.88
MOB_00744,Motorola,Motorola X7,USA,463.87,2.93,803,4,128,4500.0,64.0,6.1,194.0,6,2022,1,0,1,1,43.18
MOB_01160,HTC,HTC Neo12,Taiwan,548.01,3.58,4978,8,512,4000.0,108.0,6.7,222.0,8,2019,1,1,1,1,97.98
MOB_00186,Samsung,Samsung M12,South Korea,1109.59,4.21,2202,16,256,5000.0,48.0,6.7,194.0,8,2022,1,0,1,0,87.66
MOB_00042,Apple,Apple Neo15,USA,1344.42,4.79,3085,16,256,5000.0,200.0,6.8,158.0,10,2024,1,1,1,0,100.0
MOB_00109,Samsung,Samsung Plus10,South Korea,1087.65,3.89,1684,12,256,5000.0,64.0,6.5,155.0,9,2021,1,1,1,0,74.01
MOB_00862,Sony,Sony M9,Japan,903.96,,1409,16,512,5000.0,108.0,6.8,,9,2023,1,1,1,1,84.67
MOB_00569,Vivo,Vivo S19,China,292.03,3.98,4964,6,64,4500.0,32.0,6.1,229.0,7,2025,0,0,0,0,100.0
MOB_00661,Realme,Realme X17,China,471.45,3.52,3800,8,128,4000.0,64.0,6.5,173.0,7,2021,1,0,1,0,93.45
MOB_01117,HTC,HTC Lite8,Taiwan,407.11,2.71,1980,4,128,4500.0,16.0,6.3,212.0,7,2022,1,0,1,1,64.91
MOB_01163,HTC,HTC Ultra3,Taiwan,328.23,3.5,4872,8,128,,48.0,6.5,207.0,5,2019,1,0,1,0,100.0
MOB_00484,Oppo,Oppo A16,China,307.04,3.23,803,6,64,,64.0,6.1,241.0,4,2023,1,0,0,0,65.48
MOB_00469,Huawei,Huawei X14,China,1101.66,3.79,3938,16,256,4000.0,64.0,6.8,,10,2023,0,1,1,1,99.77
MOB_00025,Apple,Apple Plus9,USA,1324.09,4.34,1500,12,1024,4500.0,64.0,6.5,202.0,8,2020,1,1,1,1,71.28
MOB_00671,Realme,Realme S9,China,216.35,3.26,2763,3,32,,32.0,6.3,154.0,3,2024,0,0,1,0,76.55
MOB_00731,Motorola,Motorola Ultra3,USA,181.33,3.14,2370,4,64,4000.0,32.0,6.3,239.0,2,2019,0,0,0,0,64.68
MOB_01012,LG,LG X5,South Korea,530.18,4.34,4693,6,256,,108.0,6.7,194.0,8,2019,1,0,1,1,100.0
MOB_01011,LG,LG Neo15,South Korea,784.48,3.82,1160,12,128,4500.0,32.0,6.3,198.0,9,2022,1,1,1,1,70.29
MOB_00367,Google,Google Max11,USA,771.12,3.96,2581,6,512,4000.0,48.0,6.3,238.0,7,2022,1,1,1,1,76.7
MOB_00853,Sony,Sony Ultra13,Japan,471.76,3.66,2519,6,128,3500.0,32.0,6.3,153.0,5,2024,1,0,1,0,78.88
MOB_01061,LG,LG Pro17,South Korea,490.03,4.47,921,6,64,4500.0,64.0,6.5,178.0,7,2020,1,0,1,0,80.18
MOB_00384,Google,Google Plus10,USA,500.79,3.79,1748,6,256,5000.0,32.0,6.7,228.0,9,2022,0,1,1,0,83.18
MOB_00455,Huawei,Huawei X12,China,1049.45,4.46,4067,16,1024,4000.0,200.0,6.5,190.0,10,2023,1,0,1,1,100.0
MOB_00265,OnePlus,OnePlus S6,China,817.85,3.9,1135,12,256,4500.0,48.0,6.3,239.0,6,2025,0,1,1,1,65.33
MOB_00772,Nokia,Nokia Lite18,Finland,239.31,3.86,781,3,128,4500.0,16.0,5.5,174.0,5,2024,0,0,1,0,63.42
MOB_00997,Asus,Asus Lite17,Taiwan,330.63,3.98,2918,4,64,4500.0,48.0,6.1,209.0,5,2024,0,0,1,0,92.42
MOB_00445,Huawei,Huawei A17,China,937.38,4.44,2939,16,1024,4500.0,64.0,6.7,184.0,10,2024,1,0,1,1,100.0
MOB_00396,Google,Google Ultra12,USA,615.85,3.97,3261,6,128,5000.0,64.0,6.5,173.0,8,2025,1,1,1,0,93.2
MOB_00753,Motorola,Motorola S4,USA,258.59,3.43,435,6,128,3500.0,48.0,6.3,200.0,6,2024,0,0,1,0,53.53
MOB_00177,Samsung,Samsung Ultra1,South Korea,643.08,4.14,3950,8,128,5000.0,108.0,6.5,162.0,9,2024,1,1,1,1,100.0
MOB_00019,Apple,Apple X5,USA,1163.14,4.28,4831,8,1024,4000.0,200.0,6.8,222.0,10,2021,1,0,1,0,100.0
MOB_00717,Motorola,Motorola S9,USA,327.4,,4772,4,128,4000.0,16.0,6.3,196.0,6,2019,0,0,1,0,100.0
MOB_00827,Nokia,Nokia Ultra3,Finland,113.99,3.28,4823,3,64,4000.0,12.0,6.0,154.0,3,2022,0,0,0,0,95.66
MOB_00596,Vivo,Vivo Plus5,China,423.71,3.54,957,4,128,5000.0,64.0,6.1,,7,2022,1,0,1,1,56.0
MOB_00062,Apple,Apple S1,USA,1008.86,4.76,1084,16,1024,4500.0,200.0,6.5,214.0,10,2021,1,1,1,1,75.23
MOB_00273,OnePlus,OnePlus S1,China,812.28,2.81,430,6,512,4500.0,32.0,6.5,231.0,6,2025,1,1,1,1,42.47
MOB_01134,HTC,HTC Lite6,Taiwan,562.86,3.09,3568,6,512,5000.0,48.0,6.3,160.0,8,2024,1,1,0,1,83.63
MOB_00279,OnePlus,OnePlus Pro13,China,776.8,3.6,4652,6,256,4500.0,32.0,6.7,178.0,9,2020,1,1,1,1,98.36
MOB_01054,LG,LG Pro19,South Korea,606.87,3.44,583,8,128,5000.0,,6.3,200.0,9,2019,0,1,1,0,60.62
MOB_00369,Google,Google S5,USA,889.55,3.9,2236,6,128,4000.0,32.0,6.7,227.0,7,2023,1,1,1,1,85.77
MOB_00901,Sony,Sony Lite10,Japan,888.41,4.56,4730,12,256,4500.0,108.0,6.3,160.0,9,2023,1,0,1,1,100.0
MOB_01175,HTC,HTC S4,Taiwan,216.55,3.48,2691,3,32,3000.0,8.0,5.5,171.0,2,2019,0,0,1,0,77.15
MOB_00873,Sony,Sony Lite7,Japan,829.04,3.43,728,12,128,5000.0,48.0,6.3,203.0,6,2019,1,1,1,1,59.92
MOB_00732,Motorola,Motorola X7,USA,424.81,3.42,4512,8,128,3500.0,64.0,6.5,162.0,7,2023,1,0,0,0,92.17
MOB_00868,Sony,Sony A3,Japan,865.39,4.12,4638,8,256,5000.0,32.0,6.3,200.0,9,2025,1,1,1,1,100.0
MOB_00548,Vivo,Vivo Lite18,China,362.0,3.79,2322,6,128,3500.0,64.0,6.5,232.0,4,2025,0,0,0,0,79.67
MOB_00894,Sony,Sony Pro18,Japan,697.99,3.68,2452,12,256,4000.0,64.0,6.3,,9,2019,1,0,0,0,75.96
MOB_00689,Motorola,Motorola Plus14,USA,572.83,3.53,1857,8,512,5000.0,48.0,6.5,191.0,8,2020,1,1,1,0,76.72
MOB_00915,Sony,Sony M6,Japan,845.73,3.76,4836,6,128,5000.0,,6.3,151.0,8,2021,1,1,1,1,100.0
MOB_00457,Huawei,Huawei M13,China,1005.67,4.3,4948,12,1024,5500.0,64.0,6.8,161.0,8,2020,1,1,1,1,100.0
MOB_00394,Google,Google S20,USA,721.82,4.13,3192,6,128,4500.0,32.0,6.3,156.0,6,2022,1,1,1,1,96.17
MOB_00676,Realme,Realme Plus8,China,299.21,3.03,3386,8,64,3500.0,16.0,6.3,217.0,6,2024,0,0,1,0,70.3
MOB_00927,Asus,Asus X12,Taiwan,401.49,3.02,2573,6,256,4500.0,48.0,6.3,204.0,7,2025,1,0,1,1,75.63
MOB_00981,Asus,Asus Pro11,Taiwan,616.21,3.78,548,6,512,4500.0,32.0,6.7,221.0,6,2024,1,0,1,1,63.61
MOB_00376,Google,Google Max6,USA,853.11,3.43,4241,12,256,4000.0,108.0,6.7,228.0,7,2022,1,0,1,1,87.1
MOB_00413,Huawei,Huawei X11,China,664.01,3.62,3245,8,256,4500.0,48.0,6.5,210.0,8,2020,1,1,1,1,94.02
MOB_00075,Apple,Apple Pro13,USA,1026.49,4.41,3692,12,256,5000.0,64.0,6.7,180.0,9,2019,1,1,1,1,100.0
MOB_01151,HTC,HTC Ultra13,Taiwan,292.18,3.92,379,8,256,3500.0,32.0,6.1,179.0,5,2024,0,0,0,0,57.6
MOB_00876,Sony,Sony M1,Japan,591.63,2.72,755,8,128,,108.0,6.7,222.0,9,2019,0,0,1,0,51.74
MOB_00501,Oppo,Oppo Max14,China,556.78,4.36,1116,6,256,4500.0,108.0,6.5,205.0,7,2023,1,1,1,0,81.18
MOB_00813,Nokia,Nokia S4,Finland,371.86,4.25,3100,8,64,4500.0,32.0,6.1,242.0,5,2019,1,0,1,0,100.0
MOB_00617,Realme,Realme X5,China,245.15,3.16,1424,4,32,4000.0,32.0,6.0,210.0,5,2022,0,0,1,0,74.54
MOB_00115,Samsung,Samsung S6,South Korea,848.95,3.51,3705,8,512,,64.0,6.5,177.0,8,2024,1,1,1,1,93.1
MOB_00418,Huawei,Huawei Plus20,China,457.34,3.49,2775,4,128,3500.0,64.0,6.3,157.0,6,2025,1,0,1,1,81.27
MOB_00602,Vivo,Vivo Max11,China,397.22,3.55,3321,4,256,5000.0,64.0,6.3,174.0,7,2019,0,0,1,0,89.18
MOB_00605,Vivo,Vivo S2,China,281.84,2.94,441,4,256,,64.0,6.5,231.0,4,2022,0,0,1,0,57.26
MOB_00090,Apple,Apple Lite11,USA,792.14,3.69,3014,6,256,4000.0,108.0,6.7,161.0,9,2025,0,1,1,0,99.09
MOB_01157,HTC,HTC Lite13,Taiwan,522.61,3.89,2242,8,128,5000.0,48.0,6.3,242.0,8,2023,1,0,1,1,83.26
MOB_00499,Oppo,Oppo Lite5,China,312.24,4.22,1674,4,256,4000.0,16.0,6.3,183.0,5,2019,1,0,1,0,83.24
MOB_00890,Sony,Sony Pro6,Japan,582.71,3.63,4288,8,128,4000.0,108.0,6.7,163.0,9,2025,0,1,1,1,93.87
MOB_01005,LG,LG M14,South Korea,735.23,4.06,3268,12,256,4500.0,64.0,6.3,168.0,9,2019,1,1,1,1,98.27
MOB_00895,Sony,Sony A19,Japan,917.08,4.33,1234,8,256,4000.0,48.0,6.5,231.0,9,2022,1,1,1,1,83.99
MOB_00012,Apple,Apple Ultra8,USA,,4.23,1697,8,512,5500.0,64.0,6.8,241.0,9,2022,1,1,1,1,73.3
MOB_00397,Google,Google M14,USA,739.33,3.91,893,6,256,4500.0,48.0,6.7,201.0,6,2021,1,0,1,1,61.2
MOB_00766,Nokia,Nokia M16,Finland,145.83,3.26,75,3,64,4000.0,16.0,6.3,162.0,3,2023,0,0,0,0,40.81
MOB_00556,Vivo,Vivo S9,China,434.01,3.42,58,4,64,5000.0,64.0,6.1,209.0,6,2024,1,0,0,1,52.97
MOB_00043,Apple,Apple S8,USA,1265.85,3.88,3618,12,256,5000.0,200.0,6.7,243.0,10,2021,1,0,1,0,91.87
MOB_00168,Samsung,Samsung Plus19,South Korea,689.31,4.19,151,6,512,5000.0,64.0,6.5,187.0,9,2022,1,1,1,1,63.62
MOB_00417,Huawei,Huawei X11,China,1056.44,3.8,1559,8,512,,48.0,6.8,,9,2022,1,0,1,1,68.75
MOB_00577,Vivo,Vivo S8,China,506.55,3.54,4687,8,512,5000.0,64.0,6.7,192.0,8,2022,1,0,1,1,93.35
MOB_00268,OnePlus,OnePlus Plus18,China,405.82,3.24,663,4,256,5000.0,64.0,6.1,246.0,7,2021,1,0,1,0,55.47
MOB_00820,Nokia,Nokia Pro15,Finland,119.78,,3685,6,128,4000.0,16.0,5.5,209.0,2,2022,0,0,0,0,91.96
MOB_00427,Huawei,Huawei X11,China,656.18,3.55,4122,6,512,4000.0,32.0,6.3,226.0,7,2019,1,1,1,1,100.0
MOB_00691,Motorola,Motorola S13,USA,110.52,3.47,1225,3,32,4500.0,12.0,5.5,159.0,5,2020,0,0,0,0,61.86
MOB_00545,Vivo,Vivo S1,China,193.15,3.1,2372,3,32,4500.0,8.0,6.0,177.0,3,2025,0,0,0,0,69.24
MOB_00676,Realme,Realme Plus8,China,299.21,3.03,3386,8,64,3500.0,16.0,6.3,217.0,6,2024,0,0,1,0,70.3
MOB_00675,Realme,Realme Plus5,China,315.86,2.95,1268,4,256,,32.0,6.5,179.0,4,2020,1,0,1,0,55.81
MOB_00690,Motorola,Motorola Max10,USA,284.32,3.26,1565,6,64,5000.0,32.0,6.3,172.0,5,2023,0,0,1,0,73.68
MOB_01063,LG,LG M10,South Korea,284.61,3.51,1024,8,64,,48.0,6.3,204.0,6,2024,0,0,1,0,65.63
MOB_00333,OnePlus,OnePlus Max12,China,854.46,3.51,2572,8,512,4000.0,32.0,6.5,196.0,9,2021,0,0,1,1,78.9
MOB_00999,Asus,Asus Pro5,Taiwan,412.77,3.49,583,8,128,3500.0,16.0,6.5,202.0,4,2023,1,0,1,1,53.77
MOB_01162,HTC,HTC Ultra2,Taiwan,302.48,3.68,4543,6,256,3500.0,16.0,6.5,206.0,5,2020,1,0,1,0,100.0
MOB_00258,Xiaomi,Xiaomi Lite18,China,295.81,3.27,3053,4,64,3500.0,32.0,6.1,241.0,4,2022,0,0,1,0,83.36
MOB_00336,OnePlus,OnePlus Plus11,China,724.23,4.3,1544,12,256,4500.0,48.0,6.3,167.0,8,2019,1,1,1,1,69.57
MOB_00016,Apple,Apple X2,USA,,3.96,4478,8,256,5500.0,48.0,6.5,151.0,8,2025,1,0,1,0,100.0
MOB_00917,Sony,Sony A8,Japan,557.38,4.18,1029,6,128,4000.0,64.0,6.7,233.0,7,2021,1,1,1,0,74.43
MOB_00325,OnePlus,OnePlus Ultra6,China,802.83,3.71,4285,6,256,4500.0,48.0,6.7,218.0,8,2025,1,0,1,0,100.0
MOB_00608,Vivo,Vivo X7,China,473.6,3.38,1801,8,128,5000.0,16.0,6.1,163.0,6,2021,0,0,1,1,74.95
MOB_01062,LG,LG Lite4,South Korea,,3.79,3376,8,128,4000.0,64.0,6.3,188.0,7,2023,1,1,1,0,89.3
MOB_00803,Nokia,Nokia Neo2,Finland,289.03,3.31,2790,4,128,5000.0,48.0,6.1,247.0,4,2020,0,0,1,0,72.78
MOB_00223,Xiaomi,Xiaomi M7,China,693.85,3.28,360,8,512,4500.0,48.0,6.5,161.0,6,2020,1,0,1,1,56.15
MOB_00180,Samsung,Samsung M13,South Korea,411.93,3.63,3798,8,64,4500.0,48.0,6.1,164.0,6,2024,1,0,1,1,88.29
MOB_00100,Apple,Apple Plus12,USA,734.95,3.82,2384,8,512,5000.0,48.0,6.5,246.0,9,2020,1,1,1,1,75.43
MOB_00522,Oppo,Oppo Ultra6,China,440.56,3.93,4462,4,256,4000.0,,6.5,174.0,4,2021,1,0,1,1,100.0
MOB_00023,Apple,Apple A2,USA,,3.21,3669,6,512,4500.0,48.0,6.7,220.0,9,2023,0,0,1,1,81.24
MOB_00357,Google,Google X9,USA,,3.58,2423,12,512,4000.0,48.0,6.5,250.0,9,2020,0,0,1,0,79.93
MOB_00734,Motorola,Motorola Plus1,USA,103.8,3.87,2216,4,32,4000.0,,6.3,,5,2024,0,0,0,0,82.18
MOB_00977,Asus,Asus A19,Taiwan,643.57,3.44,3753,12,128,4500.0,48.0,6.7,189.0,8,2021,1,1,1,1,85.86
MOB_01120,HTC,HTC M17,Taiwan,241.17,3.04,3251,3,128,3000.0,12.0,5.5,212.0,2,2021,0,0,1,0,81.54
MOB_00612,Realme,Realme M15,China,408.27,3.75,3118,4,256,3500.0,16.0,6.1,213.0,6,2020,0,0,1,0,89.5
MOB_01027,LG,LG X6,South Korea,249.25,2.94,2644,6,64,4500.0,8.0,5.5,,3,2022,0,0,1,0,69.02
MOB_00341,Google,Google M5,USA,617.98,4.09,4839,8,256,4000.0,48.0,6.5,165.0,9,2025,1,1,1,1,100.0
MOB_00432,Huawei,Huawei Ultra5,China,435.64,4.12,4207,4,256,3500.0,48.0,6.5,178.0,7,2025,1,0,1,0,100.0
MOB_01094,HTC,HTC Pro16,Taiwan,649.23,3.23,4664,8,512,4500.0,32.0,6.7,,6,2022,1,0,1,1,93.76
MOB_00218,Xiaomi,Xiaomi Plus10,China,398.77,,2302,6,64,4500.0,32.0,6.1,185.0,7,2020,0,0,1,0,84.89
MOB_00204,Xiaomi,Xiaomi Neo2,China,637.35,3.37,3567,8,512,4000.0,32.0,6.5,184.0,6,2021,1,1,0,1,85.51
MOB_00921,Sony,Sony M1,Japan,1017.15,4.15,1003,8,512,4000.0,64.0,6.7,206.0,8,2022,0,1,1,1,62.87
MOB_00938,Asus,Asus A12,Taiwan,925.27,4.72,1738,16,1024,4500.0,64.0,6.5,189.0,8,2019,0,1,1,1,95.16
MOB_00094,Apple,Apple Neo3,USA,1192.01,4.39,4733,16,512,5500.0,,6.7,233.0,8,2021,1,1,1,1,100.0
MOB_00810,Nokia,Nokia A7,Finland,272.77,3.33,1052,4,128,4000.0,64.0,6.3,234.0,4,2019,0,0,1,0,66.21
MOB_00069,Apple,Apple Ultra2,USA,1366.27,3.89,1607,12,256,5000.0,64.0,6.8,229.0,9,2024,1,1,1,0,72.81
MOB_00910,Sony,Sony Pro12,Japan,449.26,3.42,3988,6,128,3500.0,16.0,6.3,242.0,4,2021,1,0,1,1,86.24
MOB_00285,OnePlus,OnePlus Neo17,China,852.25,3.05,2679,12,512,4000.0,32.0,6.7,198.0,6,2022,1,1,0,1,70.78
MOB_00697,Motorola,Motorola Neo20,USA,138.14,4.01,1287,4,32,4000.0,8.0,5.5,172.0,5,2023,0,0,0,0,73.7
MOB_00086,Apple,Apple Ultra9,USA,1035.87,3.84,2707,12,256,5000.0,108.0,6.8,249.0,10,2023,0,0,1,1,80.59
MOB_00435,Huawei,Huawei Ultra16,China,525.97,4.06,952,6,512,5000.0,64.0,6.3,191.0,7,2019,1,1,1,1,80.47
MOB_00809,Nokia,Nokia Neo12,Finland,261.78,3.62,514,4,256,4000.0,16.0,6.1,166.0,7,2020,0,0,1,0,55.68
MOB_00154,Samsung,Samsung Plus20,South Korea,1096.74,4.71,2533,16,256,5500.0,64.0,6.7,151.0,8,2020,1,0,1,1,93.02
MOB_00076,Apple,Apple A7,USA,920.71,4.3,4941,8,512,4000.0,64.0,6.8,152.0,8,2025,1,1,1,0,100.0
MOB_01051,LG,LG Plus14,South Korea,724.87,3.95,50,6,512,4000.0,32.0,6.5,188.0,9,2022,1,1,0,1,55.24
MOB_00581,Vivo,Vivo A20,China,608.01,,959,6,512,4000.0,108.0,6.7,193.0,7,2021,1,1,1,0,63.04
MOB_00447,Huawei,Huawei X18,China,,4.23,2310,6,256,4000.0,32.0,6.3,164.0,7,2022,0,0,1,0,92.4
MOB_00704,Motorola,Motorola Pro4,USA,127.93,2.63,265,3,32,3500.0,,6.3,239.0,5,2021,0,0,0,0,49.61
MOB_00189,Samsung,Samsung Ultra13,South Korea,1082.53,4.55,4780,8,1024,5500.0,200.0,6.5,,9,2024,1,1,1,1,100.0
